X1,X2,Y
5.530491662733386,8.136530471225713,53.4701306772305
5.111719670817231,0.8469058281793174,15.925409054842348
9.011046873470745,6.510469456154738,54.64963915270237
7.806497241096601,0.3490956775731824,24.003095305730177
2.0471896671644583,1.0574171952943945,14.739896582972547
3.6403981881003835,8.856638934482032,55.696555020670324
0.9730684301018588,4.879261572001662,28.903875433030336
6.3215758317642,4.4640322628777795,35.48121725778765
2.4204274915687183,7.237534745180275,41.64691124484035
5.451503957997554,8.074262888531088,53.899324909748856
5.831593442175466,0.9277512459680226,17.84243981754818
4.856137789323151,4.999728209827211,41.679509168154695
0.04086621010201741,0.6132431439424346,6.696307115284691
6.186187746874313,4.203749663930978,36.88018745313809
0.9266485233563904,1.045305438608407,10.606356292741564
2.611365171478479,3.780013956163548,27.768503624689334
9.949237043789164,6.775969000831672,57.84855933889491
8.794683451491432,6.1498565820351745,52.210282631758425
0.6752473664384173,8.280193882720246,49.19680730640489
4.823179261100734,3.986295943451225,34.16837607399216
6.301610913446941,7.369537735225881,53.03753538821019
6.846858785494785,0.0439683841418026,14.945885882750066
0.9397876940674743,2.497693421281265,19.85558878900412
2.7961255138735917,2.1173752333583296,19.006623554282886
0.2588074407535168,2.167815723790701,12.768460870015943
2.9013183066612624,1.253221584100419,19.427492428446268
6.888409209578251,0.32109417852828837,17.74644425625265
5.0292363061829315,5.304423071746264,41.60886415555313
7.022348916996358,5.796774294522594,43.86921829574811
1.662141436424751,2.9001480966321913,22.323789471244876
3.8435212028210697,3.3780855417635913,27.268826575533996
1.2180741800242612,1.7758934790114111,14.532002311324455
7.753335522548026,6.713693238787927,52.55464747990468
7.354056120595201,7.128885467522126,54.89384198336248
3.620815936186894,9.912921243076399,61.403713983471796
8.117672643246662,0.9815680320731568,22.017622001161968
9.807394244026924,7.367264624144941,53.56224958548295
5.567915663967051,8.449157381300127,57.1020114121818
9.746827264783082,1.707922508384322,32.251418395878815
3.9650850173844967,1.5712934268825152,19.83664153518887
7.8636270262857755,7.336462305349278,55.510602179595764
7.497207460777005,5.804998819291642,47.2993857478515
1.5123493747215544,4.529706905726999,30.547863970412685
9.829614555364813,3.362675228317115,34.40630051845544
3.8368151482779265,8.653939160404807,53.737251834865255
0.8754216527735215,2.5471798656922484,17.4005175893908
7.9574519766349185,8.336975729305955,64.60437158894668
0.43786207968624646,2.296453953710765,16.44273569479683
7.919793388237606,5.7005139405398575,48.363356335886
5.246160434623325,2.7650332686276746,26.595063151534674
0.6830270979241693,2.8887403099507014,19.101493915813897
4.56210924643492,0.12903236256119333,14.64202079554308
6.525169770584139,4.413958962721551,36.506651989531846
5.9882768005482765,2.908771057614273,28.43609668503683
1.402436111479336,2.970332015744863,23.41843586816694
8.765150595722654,5.5526814652614584,50.65439631873986
7.456277232431164,3.082683254809535,32.09209012675365
0.7645938288060894,5.622098338180152,31.959657808297877
8.313574500399334,9.372556875291448,67.42580608096365
4.343661253492442,6.6670634505211925,45.88269429702182
7.130635427834912,6.176738933703254,42.93248423154426
8.311586138686188,1.0544210527263909,26.86634989842615
1.1987788072955252,2.1751283120784204,16.558326240337408
8.395539911519514,2.6038991216544205,35.880195959236396
9.589214425042165,6.865758178035253,55.054105822141544
5.185585774331899,4.957408789535295,36.92572560931478
8.972935659866298,2.8094096095142196,33.16369528844282
8.847381272660574,8.935865768877116,63.20167068659201
7.040352078269879,6.365956347636357,48.55475219601832
0.10349691605812117,9.146500887298975,49.01758017120765
4.860709693893865,0.5792576375113034,18.20985105762307
9.159529656533381,5.340916257792614,45.197381330988094
2.9907321513500684,3.388391781660378,24.978009266409146
7.1096060956257014,4.2596365277877055,37.390853888266605
0.5619493104013085,6.631261912935136,40.00290417062954
7.742540894537891,7.342608413060616,56.57477844729084
1.8445220391459238,4.567456846422714,26.384393446531845
1.48083149089145,5.495161377454101,33.064908560813386
5.9790980326240994,3.2565068668539556,33.08560647640848
0.6080340518991689,5.018965063313516,28.626052246238228
0.6423961467121408,0.24320413934996066,4.432608538591156
9.662231874954891,4.871004088537526,50.747683039748196
4.138127585758174,7.707600978264307,54.083341409936594
1.5288330709139875,0.3785840958669129,9.254789844706455
8.470852677943787,9.520433146571033,70.26109335676483
3.204166663610042,9.953638762867582,56.89658147416617
1.5597145136182333,5.9169355018519285,37.80456923413302
6.488682806877291,3.4947289879426835,36.41775388654527
2.0977881455204637,6.71338312407478,39.32143514322189
7.290364857891689,5.973814645406873,49.187254403400004
8.034772099634655,4.823060410656969,45.0533475035723
2.528359014163517,7.812249365235353,44.64645946683401
5.103553573815374,1.9629420564531064,22.65338098593564
2.856583651173338,6.225199453891368,38.45091079270459
4.5600853788806885,8.963081076943265,52.94090994130674
7.668516931419033,5.20325037038352,44.56141868797524
2.6390836285976906,0.24879127587461025,12.34844982761437
5.7056309572884345,8.87962407882421,58.19416922022643
2.345727795344131,6.556695613603717,38.07797237154303
0.21748819186321322,2.490824454089602,13.090180121577394
